,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
,0,1,0,1,0,1,none,In,Out,All
1380,0.38499999999999995,0.55,0.5790362574518712,0.47972698693019117,0.6656711183499172,0.3343288816500828,0,"[('628', 5.883183101710117), ('2', 5.015619477963741), ('186', 4.953757278199067), ('907', 4.321334611345673), ('152', 4.303162714976588), ('569', 4.134996902620227), ('246', 3.583306477312335), ('82', 3.379887053048028), ('661', 3.261726820387914), ('191', 3.2323052397994627)]","[('186', 6.718903727833057), ('907', 6.274459283388613), ('2', 6.242953070333518), ('628', 5.7587061768610655), ('152', 4.909619737000184), ('82', 3.5762864036668507), ('569', 3.5364839546388427), ('661', 3.131841959222406), ('246', 3.0920395101943985), ('191', 1.758706176861065)]",0.8523850406299107
1381,0.38499999999999995,0.55,0.5370412140230126,0.4629306561239917,0.6477970364023391,0.3522029635976608,0,"[('487', 7.68761203682383), ('177', 5.251882276048379), ('603', 4.899010850866501), ('353', 4.745501873951786), ('77', 4.725415237912301), ('951', 4.501504753148216), ('115', 4.042137731362161), ('799', 4.040533737593885), ('120', 3.9958356415683944), ('634', 3.679425016799488)]","[('487', 7.450378187008447), ('177', 7.005933742564003), ('77', 4.851505762551008), ('603', 4.762053085890838), ('353', 4.317608641446394), ('115', 3.9626168736621183), ('799', 3.5181724292176737), ('951', 3.428719752557505), ('120', 3.0737279847732295), ('634', 2.629283540328785)]",0.998264164408494
1382,0.38999999999999996,0.552,0.5746954387129822,0.4570853438996862,0.6827862332597406,0.3172137667402594,0,"[('3', 8.486975134568565), ('915', 6.620573995231357), ('254', 6.486458112850148), ('532', 6.36495242024201), ('237', 6.322845088807805), ('375', 6.131857871426469), ('152', 6.100620300143565), ('1', 5.850329866039736), ('409', 5.627687072474419), ('287', 5.543697096268381)]","[('915', 6.3064673890115435), ('237', 5.9886131293434355), ('3', 5.869762481399712), ('254', 5.862022944567099), ('532', 4.536429148066379), ('375', 4.528689611233766), ('152', 4.084245166789321), ('1', 2.7586513702886006), ('287', 2.750911833455988), ('409', 2.3142069258441564)]",0.7855468557422828
1383,0.37999999999999995,0.554,0.5543195721274204,0.4654197481703998,0.6635163400775882,0.33648365992241186,0,"[('358', 14.177735008240013), ('382', 8.472039054670077), ('244', 7.867395738919701), ('80', 7.5464374007250115), ('300', 7.4818231893021485), ('612', 7.244883286207734), ('202', 7.196697918219397), ('720', 7.061059331352022), ('628', 7.037890261752344), ('245', 6.717055653361734)]","[('612', 6.777777777777778), ('358', 6.222222222222222), ('382', 5.777777777777778), ('244', 5.333333333333333), ('80', 4.888888888888889), ('300', 4.444444444444445), ('202', 3.5555555555555554), ('720', 3.111111111111111), ('628', 2.6666666666666665), ('245', 2.2222222222222223)]",0.6454877844330139
1384,0.38499999999999995,0.55,0.5613438708049049,0.4794454896757168,0.6519862832635412,0.3480137167364589,0,"[('953', 7.422874433554528), ('993', 7.231176256851091), ('244', 6.30968691717095), ('169', 6.149534323224749), ('590', 5.966124308219968), ('572', 5.447968485137422), ('660', 5.0274918526087555), ('971', 4.957148731521817), ('253', 4.8837479381196625), ('522', 4.865758049202906)]","[('953', 6.209988569386284), ('169', 5.843360004765336), ('993', 5.765544124941839), ('244', 5.321099680497396), ('572', 4.954471115876448), ('590', 4.432210791608506), ('253', 3.6211377825431144), ('660', 3.5433219027196174), ('971', 3.0988774582751732), ('522', 2.2099885693862844)]",0.9716685377239925
1385,0.38499999999999995,0.554,0.5927573577449704,0.4707397057284418,0.6861676355387581,0.3138323644612418,0,"[('309', 10.470016658691737), ('948', 8.756495878293666), ('481', 7.6123300021805465), ('956', 6.241933966218834), ('383', 5.796877581267876), ('569', 5.535007273256495), ('452', 4.727974928194085), ('962', 4.708057042151378), ('366', 4.135040521445455), ('54', 4.063488133478295)]","[('948', 6.6657851531190815), ('309', 6.238473029615632), ('481', 6.221340708674637), ('956', 4.905139696282299), ('383', 4.460695251837854), ('569', 4.016250807393409), ('452', 3.571806362948965), ('962', 3.1273619185045205), ('54', 3.1102295975635257), ('366', 2.6829174740600763)]",0.806692839999339
1386,0.38499999999999995,0.558,0.5542641363674544,0.4717757015981115,0.6575933723357622,0.3424066276642378,0,"[('574', 11.303546611290294), ('309', 10.887266776072037), ('233', 9.534167645523507), ('277', 9.464681421514365), ('382', 7.804170396504672), ('487', 7.587741225435678), ('30', 7.538470726881991), ('517', 7.50672598503052), ('481', 6.943377738202909), ('751', 5.9586776876347844)]","[('574', 6.983125839253862), ('487', 5.636422352230318), ('309', 5.5875518735198675), ('233', 5.143107429075424), ('277', 4.698662984630979), ('382', 4.2542185401865344), ('481', 3.4275702836983064), ('30', 3.3653296512976456), ('751', 2.9831258392538618), ('517', 2.9208852068532014)]",0.9390661869990045
1387,0.38999999999999996,0.56,0.5523673364550754,0.4759811969996039,0.6512081733083364,0.3487918266916638,0,"[('97', 7.252466727424947), ('905', 6.380712398272867), ('838', 5.309799840739832), ('883', 5.276460010368717), ('345', 5.215854485879142), ('300', 5.199545966426903), ('183', 5.138649477270039), ('330', 4.88355640293046), ('402', 4.7905032202267455), ('892', 4.553476666465609)]","[('97', 6.112453525898151), ('883', 5.74798637781944), ('905', 5.6680090814537065), ('345', 5.303541933374995), ('838', 5.223564637009263), ('300', 3.8902313036759293), ('402', 3.5257641555972175), ('183', 3.4457868592314846), ('892', 3.0813197111527733), ('330', 3.0013424147870404)]",0.9792416935237678
1388,0.37499999999999994,0.562,0.5909281192495182,0.4591851592527209,0.7026636747218898,0.2973363252781101,0,"[('691', 4.802483018548705), ('957', 4.619700650216903), ('181', 4.493091045167244), ('399', 4.414385858932219), ('344', 3.8660367847355346), ('602', 3.694715871740374), ('372', 3.631340495364309), ('337', 3.5844872174613873), ('413', 3.584468473566768), ('153', 3.391312296323962)]","[('691', 6.304815645910586), ('602', 6.034436964582502), ('957', 5.860371201466142), ('181', 5.415926757021698), ('399', 4.971482312577253), ('344', 4.527037868132808), ('372', 3.6381489792439194), ('337', 3.193704534799475), ('413', 2.7492600903550306), ('153', 2.304815645910586)]",0.9690464203062258
1389,0.37499999999999994,0.554,0.5424566992057902,0.472131883035392,0.6491107057430734,0.35088929425692655,0,"[('350', 9.167855662882571), ('311', 7.669680989677547), ('397', 6.305838661443845), ('900', 6.226325545639645), ('576', 5.7881795121819195), ('268', 5.7036937609856935), ('901', 5.598506630372891), ('374', 5.417979408562293), ('69', 5.282660577267232), ('855', 5.18454010986539)]","[('311', 6.3625932682059885), ('350', 5.832345228603415), ('900', 5.4737043793171), ('576', 5.029259934872655), ('901', 4.968763855667508), ('397', 4.943456339714526), ('268', 3.6101230063811927), ('69', 3.2514821570948778), ('855', 2.807037712650433), ('374', 2.721234117492304)]",0.8381526616935976
1390,0.37499999999999994,0.554,0.5520291833459562,0.484432978493991,0.6453534160747632,0.3546465839252368,0,"[('282', 4.759057720439674), ('15', 4.489716039610388), ('111', 4.271099123374206), ('9', 3.892998631771631), ('729', 3.813919366583206), ('149', 3.706430142514599), ('414', 3.7050027645624546), ('438', 3.704254134573378), ('862', 3.629129889704471), ('535', 3.4405959210001877)]","[('15', 7.570426155763231), ('282', 6.222222222222222), ('111', 5.333333333333333), ('9', 4.888888888888889), ('729', 4.444444444444445), ('149', 4.0), ('862', 3.6517960664589912), ('414', 3.5555555555555554), ('438', 3.111111111111111), ('535', 2.2222222222222223)]",0.9779538816528948
1391,0.37499999999999994,0.546,0.5622503637161219,0.4733702171072229,0.6601119991992606,0.33988800080073955,0,"[('302', 7.8004051211957695), ('584', 6.256902105785957), ('475', 5.9858980638620665), ('662', 5.959090880748698), ('92', 5.883877164371542), ('472', 5.4092826722939975), ('685', 5.393193639078295), ('308', 5.39193501495567), ('310', 5.357107891686847), ('546', 5.31838141722182)]","[('302', 6.794164446446293), ('662', 6.350342219775518), ('584', 5.405586666444239), ('475', 4.961142221999794), ('308', 4.5725644419977405), ('472', 4.571942224224071), ('92', 4.072253333110906), ('310', 3.238608890890738), ('685', 3.183364444222017), ('546', 1.8500311108886835)]",0.9930539900429873
1392,0.37999999999999995,0.546,0.5639977317652187,0.4833999735618846,0.6502262613889314,0.3497737386110687,0,"[('995', 13.749537276280394), ('153', 11.433002727740819), ('245', 11.147070469915318), ('949', 10.118809414211864), ('152', 10.074394287838278), ('905', 9.093295501674707), ('137', 7.02120338535977), ('221', 7.004661489415652), ('817', 6.9120808425467475), ('683', 6.842678712421945)]","[('995', 7.277274974691264), ('153', 5.86123681188274), ('152', 5.499497196913486), ('245', 5.416792367438295), ('949', 4.97234792299385), ('905', 4.083459034104962), ('137', 3.6390145896605173), ('221', 3.194570145216073), ('817', 2.7501257007716284), ('683', 2.3056812563271842)]",0.99530785002873
1393,0.37999999999999995,0.54,0.5648275494268382,0.46527946950094684,0.6651338599879771,0.3348661400120229,0,"[('351', 5.631071915105973), ('358', 5.539846747401795), ('971', 5.3075755594683285), ('799', 4.667459843528229), ('930', 4.606787568731454), ('353', 4.266553692978553), ('323', 4.239413555363789), ('716', 4.156743429411141), ('569', 3.913852502344489), ('191', 3.6740122283719856)]","[('351', 6.406981627774438), ('799', 6.003832016696724), ('358', 5.962537183329994), ('971', 5.518092738885549), ('930', 4.62920384999666), ('353', 4.1847594055522155), ('323', 3.7403149611077713), ('716', 3.295870516663327), ('569', 2.8514260722188824), ('191', 2.4069816277744382)]",0.9735229341166037
1394,0.37999999999999995,0.534,0.571542699850636,0.47114844467351535,0.6619208189776781,0.33807918102232193,0,"[('827', 4.602752479672815), ('481', 4.3622485186405475), ('881', 4.055035808375811), ('921', 3.9611183124978857), ('887', 3.837510653556785), ('398', 3.7578127313715357), ('368', 3.74988538486748), ('452', 3.7183114897419207), ('181', 3.6546409227416663), ('970', 3.651187089272125)]","[('887', 6.66271179359251), ('827', 6.601820629765626), ('481', 6.157376185321182), ('368', 4.834714068530504), ('881', 4.7738229047036205), ('398', 4.379598407543404), ('921', 4.329378460259176), ('970', 2.601820629765626), ('452', 2.5516006824813986), ('181', 2.107156238036954)]",0.9326937009342783
1395,0.38499999999999995,0.538,0.572559675935891,0.4694782576906014,0.6644184913818321,0.33558150861816805,0,"[('3', 7.379433562506044), ('951', 7.307353073419588), ('224', 6.702154064384917), ('858', 5.40696791154252), ('370', 5.1974247979595605), ('275', 4.898729709450117), ('198', 4.841260210822337), ('839', 4.627028604913303), ('536', 4.565250906446195), ('348', 4.403353318043672)]","[('3', 6.406782914272731), ('858', 6.005620438212087), ('951', 5.962338469828286), ('224', 5.517894025383842), ('370', 4.629005136494953), ('275', 4.184560692050509), ('198', 3.7401162476060645), ('839', 3.29567180316162), ('536', 2.8512273587171757), ('348', 2.406782914272731)]",0.9497998272644504
1396,0.37999999999999995,0.538,0.5845777334196475,0.46468823273254856,0.6798757124660534,0.32012428753394656,0,"[('577', 8.894823657058517), ('989', 7.666508143366615), ('157', 7.37543118623925), ('491', 7.354064432076028), ('853', 7.3387374776399055), ('946', 7.088350486355689), ('230', 6.461609845204848), ('440', 6.457341258085383), ('184', 6.3263949121725815), ('584', 6.296077722545246)]","[('946', 6.688854364573904), ('577', 6.133298809018348), ('989', 5.688854364573904), ('157', 5.244409920129459), ('491', 4.799965475685015), ('853', 4.3555210312405706), ('440', 3.9114218299459775), ('230', 3.4666321423516817), ('184', 2.5777432534627924), ('584', 2.1332988090183482)]",0.857140886349395
1397,0.38499999999999995,0.532,0.5733678053059644,0.4858221483428274,0.6466905439935884,0.35330945600641156,0,"[('268', 7.18632246049637), ('350', 6.276312572785613), ('68', 5.453891391003768), ('461', 4.711257893725417), ('378', 4.366910763343911), ('321', 3.9664855670866976), ('83', 3.712183416337231), ('170', 3.6264148349092538), ('390', 3.614104865870619), ('780', 3.6121314625920307)]","[('268', 6.303716968885327), ('350', 5.8592725244408825), ('68', 5.414828079996438), ('461', 4.970383635551993), ('83', 4.618465457792026), ('378', 4.5259391911075495), ('170', 4.1740210133475815), ('321', 4.081494746663105), ('390', 2.7481614133297714), ('780', 2.3037169688853267)]",0.9986238455805958
1398,0.37999999999999995,0.534,0.582363449190701,0.4772979649228382,0.6645063478582897,0.3354936521417104,0,"[('180', 9.721521255549028), ('754', 8.238927828120744), ('863', 7.26587194715267), ('399', 6.794139814781228), ('263', 6.478450966945678), ('883', 6.313877108786865), ('348', 5.862541368812079), ('968', 5.555153598649557), ('200', 5.182465934131875), ('366', 4.989976101778183)]","[('180', 6.965963405752375), ('863', 6.077074516863487), ('754', 5.58959214980318), ('883', 4.743741183530154), ('399', 4.700703260914291), ('263', 4.256258816469846), ('968', 3.8548522946412644), ('200', 3.4104078501968202), ('348', 3.367369927580958), ('366', 2.0340365942476244)]",0.9830286336645564
1399,0.37999999999999995,0.538,0.5788183723360926,0.4527193365165183,0.6868830592950755,0.31311694070492446,0,"[('149', 13.611009357976053), ('948', 12.445359546521226), ('132', 11.577789783499169), ('77', 11.394437671702073), ('295', 11.256740523009736), ('374', 9.116468989526629), ('336', 8.50971114825209), ('405', 8.37921458222509), ('921', 7.7542918447795), ('910', 7.333274143868854)]","[('948', 6.664394051370686), ('149', 6.23906921607923), ('77', 5.775505162481798), ('132', 5.3501803271903405), ('295', 4.461291438301452), ('374', 4.0168469938570075), ('405', 3.9977273847040196), ('336', 3.572402549412563), ('921', 2.683513660523674), ('910', 2.2390692160792294)]",0.8719979297399587
1400,0.37999999999999995,0.544,0.5747187519693201,0.45781252254826493,0.6818027099400681,0.31819729005993197,0,"[('838', 6.597819485004429), ('948', 5.591734847185975), ('943', 5.394199822491747), ('17', 5.264904054561767), ('9', 4.651282670378654), ('152', 4.53289245408515), ('566', 4.310726838743639), ('120', 4.299828907697857), ('409', 4.28594578325013), ('925', 4.2364785993773895)]","[('948', 6.49749623619435), ('838', 6.058059319361205), ('943', 5.169170430472317), ('17', 4.724725986027872), ('152', 4.719718458416573), ('9', 4.280281541583427), ('566', 4.275274013972128), ('120', 3.8308295695276833), ('925', 2.9419406806387944), ('409', 2.50250376380565)]",0.9110001158401817
1401,0.36999999999999994,0.55,0.5681778992219896,0.46903919913491804,0.6726001226417182,0.3273998773582819,0,"[('800', 10.573592273422943), ('473', 10.203776900710634), ('230', 9.995559807603208), ('32', 9.173775749739221), ('435', 7.929003946629978), ('584', 7.485616974176405), ('23', 7.240773660605157), ('915', 6.007929456020354), ('785', 5.960914856356532), ('875', 5.667812226556815)]","[('800', 6.318111179245399), ('473', 5.873666734800954), ('230', 5.42922229035651), ('32', 4.984777845912066), ('23', 4.560888616351738), ('435', 4.540333401467621), ('915', 4.116444171907293), ('584', 4.095888957023177), ('785', 2.7625556236898436), ('875', 2.318111179245399)]",0.998317792130365
1402,0.36999999999999994,0.548,0.5580412065065228,0.48198809117140134,0.6513694981244107,0.3486305018755894,0,"[('929', 8.026530412620279), ('370', 6.591881826109538), ('399', 5.527059308061358), ('286', 5.052645924893094), ('20', 4.844265394202427), ('358', 4.829429000166763), ('158', 4.768675277383084), ('156', 4.7296027007026575), ('268', 4.724851144803333), ('82', 4.717530818954236)]","[('929', 6.816020699133418), ('20', 5.8791845776023655), ('286', 5.482687365800085), ('370', 5.403158193923447), ('399', 4.958713749479003), ('156', 4.545851244269032), ('358', 3.6253804161456697), ('158', 3.180935971701225), ('82', 2.816020699133418), ('268', 2.2920470828123363)]",0.9626108692668445
1403,0.37499999999999994,0.552,0.5698941936548735,0.4922464528374235,0.6515594080645527,0.34844059193544735,0,"[('517', 15.181690300197742), ('989', 11.271569244542322), ('300', 10.563732935140788), ('282', 9.893558083764061), ('382', 9.535768042795091), ('184', 9.503443341938851), ('384', 9.499546983479476), ('370', 8.116302527998727), ('91', 7.306911130323593), ('193', 7.0662174289207575)]","[('517', 6.319011275537624), ('989', 5.87456683109318), ('384', 5.462231853494715), ('300', 5.430122386648735), ('282', 4.9856779422042905), ('382', 4.541233497759847), ('184', 4.096789053315402), ('370', 3.2079001644265133), ('91', 2.7634557199820686), ('193', 2.3190112755376244)]",0.9984010066926434
1404,0.36999999999999994,0.548,0.5638084513542214,0.47354216171778896,0.6639584756037645,0.3360415243962354,0,"[('407', 6.822989125236565), ('572', 6.800153564948143), ('351', 6.183194451072785), ('933', 5.996683477395314), ('968', 5.839921241509884), ('727', 5.5232144492378605), ('867', 5.291516167275877), ('957', 5.245927404107822), ('247', 5.133562550113727), ('686', 4.807155775760278)]","[('572', 6.524536720880524), ('407', 6.035532486446536), ('727', 5.65763936312366), ('968', 5.19120338754719), ('351', 5.146643597557647), ('933', 4.702199153113202), ('247', 3.413425609769412), ('867', 3.3688658197798693), ('957', 2.9244213753354247), ('686', 2.035532486446536)]",0.9857751530281794
1405,0.37499999999999994,0.548,0.5742369281094029,0.46269907926446807,0.6804846207129064,0.31951537928709367,0,"[('334', 7.255242281703729), ('732', 6.42352588188238), ('193', 6.350592451518904), ('916', 6.02072354683358), ('382', 5.252135192116813), ('252', 5.120924082591924), ('77', 5.112582643426979), ('972', 5.051341865537814), ('649', 4.915944909452152), ('721', 4.463602002067888)]","[('252', 6.5115149617052), ('334', 5.955959406149644), ('732', 5.5115149617052), ('193', 5.067070517260755), ('916', 4.622626072816311), ('382', 4.178181628371866), ('77', 4.176835459724904), ('972', 3.73239101528046), ('721', 2.843502126391571), ('649', 2.400403850594089)]",0.8362239713956597
1406,0.37999999999999995,0.554,0.5638046198580938,0.4579004715262065,0.6782000824145713,0.32179991758542864,0,"[('158', 10.84906593483531), ('350', 10.398181176296564), ('152', 9.183253830332143), ('537', 8.721095693184928), ('960', 8.452810218788006), ('590', 8.413263545260106), ('14', 8.314410634790907), ('230', 7.968862477978047), ('785', 7.955894450939984), ('877', 7.933462985974102)]","[('152', 6.137833127296905), ('158', 6.13283335622627), ('537', 5.6933886828524605), ('350', 5.688388911781826), ('14', 5.350055807377857), ('960', 4.355055578448492), ('590', 3.9106111340040477), ('230', 3.021722245115159), ('785', 2.577277800670714), ('877', 2.1328333562262696)]",0.8313745872670232
1407,0.38499999999999995,0.55,0.575621740239687,0.47958016536090947,0.6631702292201499,0.3368297707798502,0,"[('409', 13.527348676996306), ('192', 11.931538063520966), ('854', 11.891000189299248), ('230', 11.840391354608622), ('300', 11.118366008951176), ('820', 8.897162431110832), ('720', 8.872729992592525), ('46', 8.617665804283758), ('531', 8.526822402875922), ('248', 7.497092854367766)]","[('854', 6.453185538060737), ('409', 6.406436174783375), ('192', 5.96199173033893), ('230', 5.073102841450042), ('300', 4.628658397005597), ('820', 4.184213952561152), ('720', 3.739769508116708), ('46', 3.295325063672264), ('531', 2.8508806192278193), ('248', 2.406436174783375)]",0.8454580213604641
1408,0.38499999999999995,0.548,0.5840566827025981,0.4685020324604963,0.6789292199849531,0.32107078001504685,0,"[('230', 13.31428596478119), ('345', 12.707775491630306), ('192', 11.940888790277956), ('294', 11.860755859140571), ('241', 10.55197902036195), ('423', 10.448339986037837), ('307', 10.316820079889778), ('905', 8.571841613639583), ('21', 7.749925565734267), ('949', 7.305493275243401)]","[('345', 6.679859850029258), ('230', 6.2324410166541275), ('294', 5.790970961140369), ('192', 5.343552127765239), ('241', 4.45466323887635), ('423', 4.010218794431905), ('21', 3.5687487389181465), ('307', 3.565774349987461), ('905', 3.1213299055430164), ('949', 2.2324410166541275)]",0.9326879450462432
1409,0.37999999999999995,0.55,0.5634288343514884,0.4531149346566319,0.6805416973272058,0.3194583026727942,0,"[('480', 6.701303257402426), ('545', 6.456732889859763), ('662', 5.922185246339942), ('847', 5.87455965222952), ('284', 5.554496812211946), ('800', 5.5437575553082965), ('192', 5.215170227906727), ('604', 5.1313978079075255), ('757', 4.989580176340125), ('37', 4.892589294371765)]","[('662', 6.945949159242239), ('480', 5.944444444444445), ('545', 5.5), ('847', 5.498495285202206), ('284', 5.054050840757761), ('604', 4.723726937020016), ('800', 3.7222222222222223), ('192', 3.2777777777777777), ('757', 2.388888888888889), ('37', 1.9444444444444444)]",0.9306770924129083
1410,0.38999999999999996,0.548,0.5678851714175217,0.4563877115636112,0.6763241371182613,0.3236758628817386,0,"[('282', 10.092609119176576), ('350', 9.655817692930416), ('358', 9.479968710192106), ('134', 6.800486882481698), ('859', 6.402305109963181), ('298', 6.154461892532853), ('93', 6.095823661476343), ('761', 5.534141018386837), ('929', 5.5101375402528525), ('660', 5.319540563158438)]","[('282', 6.230270114265218), ('134', 5.796036400047825), ('350', 5.785825669820773), ('358', 5.341381225376329), ('859', 4.45249233648744), ('761', 4.018258622270047), ('298', 4.008047892042995), ('929', 3.5738141778256027), ('93', 3.563603447598551), ('660', 2.2302701142652177)]",0.9368129467003321
1411,0.37999999999999995,0.552,0.5733544693635884,0.4752563368931432,0.6682378566892191,0.3317621433107809,0,"[('69', 8.284878897030621), ('232', 7.489559604352541), ('474', 6.029562624001098), ('600', 5.90805967998844), ('720', 5.866521108437376), ('277', 5.62643320699656), ('282', 5.492908569785677), ('382', 5.16904309368108), ('879', 5.115134031278446), ('165', 5.0269020642687785)]","[('69', 7.237249207357291), ('232', 6.792804762912846), ('474', 5.426798809271788), ('600', 4.982354364827344), ('720', 4.5379099203829), ('277', 4.093465475938455), ('282', 3.649021031494011), ('382', 3.204576587049566), ('879', 2.7601321426051215), ('165', 2.3156876981606773)]",1.0
1412,0.36999999999999994,0.546,0.5863920506369711,0.468640159221787,0.6848021363335431,0.3151978636664568,0,"[('130', 11.653811076386651), ('23', 10.110586661788906), ('285', 8.991614049647634), ('794', 8.579311640085304), ('449', 7.757069746693003), ('308', 6.65749499601895), ('310', 6.430756846909185), ('774', 5.854701654876342), ('446', 5.832546491726522), ('141', 5.577252644363922)]","[('130', 7.568894823148731), ('23', 6.097771843517935), ('449', 5.791117045370953), ('285', 5.653327399073492), ('308', 5.346672600926508), ('794', 4.333333333333333), ('310', 3.8755496212957135), ('774', 2.5555555555555554), ('446', 2.111111111111111), ('141', 1.6666666666666665)]",0.9920119757944905
1413,0.37999999999999995,0.546,0.5379135264536632,0.48204399661628117,0.6297039886316834,0.3702960113683165,0,"[('810', 11.552427761162237), ('777', 9.895233796816001), ('921', 8.89863221739183), ('401', 8.888967443996965), ('309', 8.67961444856546), ('540', 8.566513897791777), ('80', 8.167220478613908), ('927', 8.093839494747758), ('847', 7.305147295330808), ('983', 7.2330983923213825)]","[('810', 7.0143000157893285), ('401', 5.6809666824559955), ('777', 5.541255539766227), ('921', 5.096811095321783), ('309', 4.207922206432894), ('927', 3.9031889046782173), ('540', 3.763477761988449), ('847', 3.4587444602337727), ('80', 3.319033317544005), ('983', 3.0143000157893285)]",0.9853828242853475
1414,0.36999999999999994,0.554,0.5773352674251863,0.4713812398415065,0.6793775573327313,0.32062244266726875,0,"[('584', 6.844145496286882), ('181', 6.043874828288005), ('481', 5.810274692679033), ('165', 5.335530749730245), ('323', 5.239397315173612), ('877', 5.0671894767821435), ('721', 5.017086823784918), ('907', 4.945187082970095), ('546', 4.923876980781017), ('551', 4.862896024305045)]","[('481', 6.0458276503717086), ('584', 6.044098642962628), ('181', 5.599654198518184), ('907', 4.820147413331327), ('165', 4.710765309629295), ('721', 4.268049872593931), ('323', 4.26632086518485), ('877', 3.821876420740406), ('551', 2.9347165392605974), ('546', 2.488543087407073)]",0.9089173508900148
1415,0.36999999999999994,0.556,0.5727871022038014,0.4586013250696146,0.688809811593551,0.3111901884064491,0,"[('628', 11.337242759200416), ('792', 11.302183504873973), ('436', 10.415776165957501), ('180', 10.219342411635981), ('181', 9.626913068198881), ('314', 9.247903152237143), ('71', 8.169424816225726), ('946', 7.549974309552088), ('472', 7.062247402982049), ('551', 7.000019646088541)]","[('628', 5.876455346215057), ('946', 5.543122012881724), ('792', 5.432010901770612), ('180', 5.407539202899637), ('436', 4.987566457326167), ('314', 4.518650314010748), ('181', 4.098677568437279), ('71', 3.20978867954839), ('472', 3.185316980677415), ('551', 2.740872536232971)]",0.9227169370426369
1416,0.36499999999999994,0.564,0.5864572218410058,0.46871046507097347,0.6951296446131968,0.30487035538680307,0,"[('311', 9.485560757191825), ('937', 8.840151236065775), ('320', 8.61044052067153), ('803', 8.036940962779333), ('389', 7.909392723910611), ('181', 7.767961203797538), ('929', 7.670287348381557), ('729', 7.032711912796109), ('476', 7.018093053256254), ('202', 6.898261010016953)]","[('311', 6.923431049148338), ('320', 6.0345421602594485), ('937', 5.632124506407218), ('389', 5.14565327137056), ('803', 4.743235617518329), ('929', 4.256764382481671), ('181', 3.85434672862944), ('476', 3.367875493592782), ('729', 2.965457839740551), ('202', 2.0765689508516623)]",0.9938968578437573
1417,0.36499999999999994,0.562,0.57051612935949,0.45167821442218437,0.6981595197728103,0.30184048022718973,0,"[('358', 11.291708797393373), ('791', 9.359003974846601), ('487', 8.497899589735582), ('176', 7.608203137428903), ('271', 7.447940706394824), ('186', 7.277183051395701), ('472', 7.055200207454226), ('697', 6.799648393294953), ('529', 6.534771331625512), ('300', 6.140789522268968)]","[('487', 6.994887554924473), ('358', 5.944444444444445), ('186', 5.66155422159114), ('791', 5.5), ('176', 4.611111111111111), ('271', 4.166666666666667), ('472', 4.116223556186638), ('529', 3.2273346672977494), ('697', 2.8333333333333335), ('300', 1.9444444444444444)]",0.7471364907943561
1418,0.37499999999999994,0.56,0.5784664176905959,0.4365098495538617,0.7138416911718813,0.2861583088281186,0,"[('230', 16.636899821684178), ('916', 13.432694951852966), ('854', 12.820778545911116), ('487', 11.649154054835602), ('784', 11.35736306583145), ('35', 10.646985186878975), ('7', 10.073190996682955), ('302', 9.81288678658543), ('234', 9.464929323895474), ('878', 9.13248764548053)]","[('487', 6.633317218120682), ('230', 5.9837569648654565), ('854', 5.889752267165786), ('916', 5.539312520421013), ('784', 4.205979187087679), ('7', 4.111974489388008), ('35', 3.7615347426432346), ('302', 3.6675300449435637), ('878', 2.778641156054675), ('234', 2.428201409309901)]",0.6736846657349128
1419,0.37499999999999994,0.558,0.5641882957854615,0.4749589892102929,0.6661361827433795,0.33386381725662057,0,"[('634', 8.462766697043396), ('584', 7.399453415710337), ('130', 7.343364147053567), ('196', 6.416742283795477), ('546', 6.187753257037253), ('974', 6.112647564192038), ('679', 6.092432105795717), ('889', 6.055824172991297), ('484', 5.903587432606788), ('815', 5.62654207122531)]","[('130', 6.9054917710177595), ('634', 6.871401866887873), ('196', 5.53806853355454), ('584', 5.4995579300639275), ('679', 4.204735200221207), ('546', 4.1662245967305935), ('889', 3.7602907557767624), ('974', 3.7217801522861493), ('484', 2.3884468189528163), ('815', 1.9440023745083719)]",0.8900969425098751
1420,0.37999999999999995,0.562,0.5391321423268222,0.4551030745007661,0.665159845134986,0.33484015486501395,0,"[('916', 13.952629134380464), ('986', 10.106052157343393), ('46', 9.612346161736657), ('23', 8.374284870798391), ('184', 8.095102871843643), ('473', 7.629353551757227), ('190', 7.5027821402163895), ('539', 7.390976427506198), ('135', 7.295388406224436), ('192', 6.9881250617476525)]","[('986', 6.5218670108111425), ('916', 6.036199913963881), ('539', 5.702866580630547), ('23', 5.632978121922253), ('46', 5.147311025074992), ('184', 4.258422136186104), ('473', 3.813977691741659), ('190', 3.3695332472972144), ('135', 2.4806443584083255), ('192', 2.036199913963881)]",0.6838175077583144
1421,0.38499999999999995,0.564,0.5956000357728171,0.46514212998304105,0.6981350253815096,0.3018649746184903,0,"[('294', 7.494341260009709), ('245', 7.213634488887133), ('97', 7.11251237732912), ('25', 6.992993410055563), ('241', 6.896509534426459), ('384', 6.287530250614981), ('569', 6.17817095228287), ('397', 6.091573984555708), ('790', 5.749121912540838), ('295', 5.647606849036915)]","[('294', 6.976884658768448), ('384', 5.855412577554612), ('245', 5.693926395939308), ('97', 5.249481951494864), ('25', 4.805037507050419), ('241', 4.360593062605975), ('569', 3.471704173717086), ('790', 3.4213291032128925), ('397', 3.0272597292726413), ('295', 2.1383708403837525)]",0.9687181693967148
